Id_Estudiante,Programa,Satisfaccion_general,Infraestructura,Calidad_docente,Apoyo_institucional
ID_EST_07786,Psicología,2,3,4,5
ID_EST_07787,Psicología,2,4,5,1
ID_EST_07788,Psicología,4,1,1,2
ID_EST_07789,Psicología,1,3,2,5
ID_EST_07790,Psicología,5,5,3,4
ID_EST_07791,Psicología,5,1,4,4
ID_EST_07792,Psicología,2,5,5,1
ID_EST_07793,Psicología,3,4,4,5
ID_EST_07794,Psicología,2,5,2,5
ID_EST_07795,Psicología,4,1,5,4
ID_EST_07796,Psicología,4,1,1,5
ID_EST_07797,Psicología,5,2,3,1
ID_EST_07798,Psicología,1,1,4,5
ID_EST_07799,Psicología,3,3,3,5
ID_EST_07800,Psicología,3,4,5,2
ID_EST_07801,Psicología,1,3,5,1
ID_EST_07802,Psicología,2,4,1,2
ID_EST_07803,Psicología,2,1,3,5
ID_EST_07804,Psicología,5,4,2,5
ID_EST_07805,Psicología,2,1,1,4
ID_EST_07806,Psicología,1,4,3,5
ID_EST_07807,Psicología,3,2,1,2
ID_EST_07808,Psicología,1,2,3,1
ID_EST_07809,Psicología,3,3,2,2
ID_EST_07810,Psicología,5,1,3,5
ID_EST_07811,Psicología,5,5,4,4
ID_EST_07812,Psicología,3,5,3,5
ID_EST_07813,Psicología,2,5,2,2
ID_EST_07814,Psicología,3,1,5,3
ID_EST_07815,Psicología,1,5,5,5
ID_EST_07816,Psicología,2,1,5,5
ID_EST_07817,Psicología,1,5,3,3
ID_EST_07818,Psicología,1,5,5,5
ID_EST_07819,Psicología,1,4,2,4
ID_EST_07820,Psicología,2,3,1,1
ID_EST_07821,Psicología,3,4,4,1
ID_EST_07822,Psicología,1,2,2,3
ID_EST_07823,Psicología,4,1,1,2
ID_EST_07824,Psicología,2,4,3,5
ID_EST_07825,Psicología,5,5,3,3
ID_EST_07826,Psicología,5,5,3,1
ID_EST_07827,Psicología,3,3,3,4
ID_EST_07828,Psicología,2,2,2,1
ID_EST_07829,Psicología,2,2,5,1
ID_EST_07830,Psicología,4,2,3,3
ID_EST_07831,Psicología,5,4,1,1
ID_EST_07832,Psicología,3,4,1,4
ID_EST_07833,Psicología,5,1,4,1
ID_EST_07834,Psicología,2,1,5,4
ID_EST_07835,Psicología,5,3,1,3
ID_EST_07836,Psicología,1,5,2,1
ID_EST_07837,Psicología,3,1,3,5
ID_EST_07838,Psicología,2,4,1,3
ID_EST_07839,Psicología,3,1,3,3
ID_EST_07840,Psicología,3,2,3,2
ID_EST_07841,Psicología,1,3,2,3
ID_EST_07842,Psicología,3,5,5,3
ID_EST_07843,Psicología,5,4,2,4
ID_EST_07844,Psicología,1,4,5,3
ID_EST_07845,Psicología,1,5,4,1
ID_EST_07846,Psicología,4,4,4,3
ID_EST_07847,Psicología,2,2,4,5
ID_EST_07848,Psicología,3,1,2,3
ID_EST_07849,Psicología,4,4,5,2
ID_EST_07850,Psicología,2,1,2,1
ID_EST_07851,Psicología,1,1,5,2
ID_EST_07852,Psicología,2,2,2,5
ID_EST_07853,Psicología,2,5,1,1
ID_EST_07854,Psicología,5,3,3,2
ID_EST_07855,Psicología,4,1,5,2
ID_EST_07856,Psicología,4,5,3,4
ID_EST_07857,Psicología,5,4,1,3
ID_EST_07858,Psicología,4,5,2,5
ID_EST_07859,Psicología,1,1,1,4
ID_EST_07860,Psicología,4,4,5,3
ID_EST_07861,Psicología,4,5,3,1
ID_EST_07862,Psicología,4,4,5,1
ID_EST_07863,Psicología,2,4,5,2
ID_EST_07864,Psicología,1,3,2,4
ID_EST_07865,Psicología,4,1,4,3
ID_EST_07866,Psicología,5,1,5,2
ID_EST_07867,Psicología,3,2,1,4
ID_EST_07868,Psicología,4,3,1,5
ID_EST_07869,Psicología,4,3,4,5
ID_EST_07870,Psicología,1,5,5,3
ID_EST_07871,Psicología,3,4,3,5
ID_EST_07872,Psicología,5,1,4,5
ID_EST_07873,Psicología,1,3,5,5
ID_EST_07874,Psicología,2,3,5,2
ID_EST_07875,Psicología,4,1,1,4
ID_EST_07876,Psicología,5,5,3,1
ID_EST_07877,Psicología,4,1,1,2
ID_EST_07878,Psicología,2,4,2,5
ID_EST_07879,Psicología,2,5,4,4
ID_EST_07880,Psicología,4,2,2,3
ID_EST_07881,Psicología,3,2,5,2
ID_EST_07882,Psicología,4,4,2,5
ID_EST_07883,Psicología,3,4,4,4
ID_EST_07884,Psicología,1,2,3,2
ID_EST_07885,Psicología,5,5,5,5
ID_EST_07886,Psicología,2,4,4,4
ID_EST_07887,Psicología,3,2,3,4
ID_EST_07888,Psicología,3,2,5,2
ID_EST_07889,Psicología,3,1,1,4
ID_EST_07890,Psicología,1,1,1,3
ID_EST_07891,Psicología,1,2,1,4
ID_EST_07892,Psicología,2,3,2,1
ID_EST_07893,Psicología,1,5,5,4
ID_EST_07894,Psicología,4,1,2,2
ID_EST_07895,Psicología,2,2,2,3
ID_EST_07896,Psicología,5,3,5,2
ID_EST_07897,Psicología,4,3,4,4
ID_EST_07898,Psicología,3,3,3,1
ID_EST_07899,Psicología,4,5,3,2
ID_EST_07900,Psicología,4,3,2,2
ID_EST_07901,Psicología,4,3,1,3
ID_EST_07902,Psicología,2,1,3,4
ID_EST_07903,Psicología,3,4,2,4
ID_EST_07904,Psicología,4,2,4,3
ID_EST_07905,Psicología,2,2,1,1
ID_EST_07906,Psicología,5,1,2,4
ID_EST_07907,Psicología,4,4,2,4
ID_EST_07908,Psicología,2,2,1,1
ID_EST_07909,Psicología,3,5,1,1
ID_EST_07910,Psicología,2,1,3,1
ID_EST_07911,Psicología,1,3,3,3
ID_EST_07912,Psicología,4,1,1,2
ID_EST_07913,Psicología,3,3,4,3
ID_EST_07914,Psicología,3,2,1,5
ID_EST_07915,Psicología,2,2,4,3
ID_EST_07916,Psicología,4,1,1,5
ID_EST_07917,Psicología,5,2,3,3
ID_EST_07918,Psicología,2,4,5,5
ID_EST_07919,Psicología,4,1,3,4
ID_EST_07920,Psicología,5,5,3,3
ID_EST_07921,Psicología,1,2,5,2
ID_EST_07922,Psicología,4,5,5,1
ID_EST_07923,Psicología,5,1,3,1
ID_EST_07924,Psicología,3,2,2,1
ID_EST_07925,Psicología,5,2,5,5
ID_EST_07926,Psicología,4,3,3,4
ID_EST_07927,Psicología,4,3,2,3
ID_EST_07928,Psicología,1,3,4,4
ID_EST_07929,Psicología,3,2,3,1
ID_EST_07930,Psicología,3,3,4,2
ID_EST_07931,Psicología,4,2,2,2
ID_EST_07932,Psicología,2,4,1,5
ID_EST_07933,Psicología,2,3,1,4
ID_EST_07934,Psicología,2,1,5,3
ID_EST_07935,Psicología,2,5,4,2
ID_EST_07936,Psicología,3,1,2,3
ID_EST_07937,Psicología,4,1,1,3
ID_EST_07938,Psicología,4,4,4,4
ID_EST_07939,Psicología,4,1,5,3
ID_EST_07940,Psicología,3,5,4,5
ID_EST_07941,Psicología,5,2,1,5
ID_EST_07942,Psicología,3,5,2,5
ID_EST_07943,Psicología,4,3,3,4
ID_EST_07944,Psicología,2,4,3,5
ID_EST_07945,Psicología,1,3,1,4
ID_EST_07946,Psicología,2,4,2,1
ID_EST_07947,Psicología,3,4,4,1
ID_EST_07948,Psicología,5,2,3,4
ID_EST_07949,Psicología,5,5,3,5
ID_EST_07950,Psicología,3,2,5,1
ID_EST_07951,Psicología,2,4,1,1
ID_EST_07952,Psicología,4,5,1,3
ID_EST_07953,Psicología,1,4,4,4
ID_EST_07954,Psicología,3,4,1,4
ID_EST_07955,Psicología,4,1,2,1
ID_EST_07956,Psicología,2,1,4,4
ID_EST_07957,Psicología,5,4,5,5
ID_EST_07958,Psicología,1,1,4,3
ID_EST_07959,Psicología,1,5,5,5
ID_EST_07960,Psicología,1,4,3,4
ID_EST_07961,Psicología,4,3,1,2
ID_EST_07962,Psicología,3,5,1,4
ID_EST_07963,Psicología,5,5,1,5
ID_EST_07964,Psicología,1,5,4,4
ID_EST_07965,Psicología,1,4,4,5
ID_EST_07966,Psicología,1,3,5,5
ID_EST_07967,Psicología,5,4,3,2
ID_EST_07968,Psicología,1,2,1,2
ID_EST_07969,Psicología,5,5,1,5
ID_EST_07970,Psicología,2,3,5,5
ID_EST_07971,Psicología,1,2,2,4
ID_EST_07972,Psicología,5,5,2,5
ID_EST_07973,Psicología,4,3,1,1
ID_EST_07974,Psicología,1,5,2,1
ID_EST_07975,Psicología,5,3,5,3
ID_EST_07976,Psicología,4,3,4,2
ID_EST_07977,Psicología,2,3,1,3
ID_EST_07978,Psicología,5,1,3,5
ID_EST_07979,Psicología,4,4,3,5
ID_EST_07980,Psicología,5,5,1,4
ID_EST_07981,Psicología,2,1,1,2
ID_EST_07982,Psicología,2,3,2,5
ID_EST_07983,Psicología,2,4,3,2
ID_EST_07984,Psicología,1,1,2,4
ID_EST_07985,Psicología,2,2,2,1
ID_EST_07986,Psicología,1,3,2,2
ID_EST_07987,Psicología,2,2,4,4
ID_EST_07988,Psicología,5,1,4,2
ID_EST_07989,Psicología,2,4,4,1
ID_EST_07990,Psicología,3,1,2,2
ID_EST_07991,Psicología,4,5,5,1
ID_EST_07992,Psicología,4,2,4,1
ID_EST_07993,Psicología,3,3,2,4
ID_EST_07994,Psicología,4,2,5,2
ID_EST_07995,Psicología,3,3,2,3
ID_EST_07996,Psicología,4,1,4,5
ID_EST_07997,Psicología,4,2,2,3
ID_EST_07998,Psicología,1,2,4,4
ID_EST_07999,Psicología,3,3,3,3
ID_EST_08000,Psicología,3,2,4,1
ID_EST_08001,Psicología,1,3,4,4
ID_EST_08002,Psicología,3,1,1,4
ID_EST_08003,Psicología,5,5,5,4
ID_EST_08004,Psicología,2,4,2,1
ID_EST_08005,Psicología,1,3,4,4
ID_EST_08006,Psicología,5,5,3,4
ID_EST_08007,Psicología,3,1,5,4
ID_EST_08008,Psicología,5,2,1,3
ID_EST_08009,Psicología,5,5,3,1
ID_EST_08010,Psicología,2,2,1,5
ID_EST_08011,Psicología,4,2,1,5
ID_EST_08012,Psicología,1,5,3,5
ID_EST_08013,Psicología,5,3,1,2
ID_EST_08014,Psicología,3,1,5,4
ID_EST_08015,Psicología,1,2,4,1
ID_EST_08016,Psicología,4,5,5,4
ID_EST_08017,Psicología,2,4,2,5
ID_EST_08018,Psicología,1,3,5,1
ID_EST_08019,Psicología,5,3,3,4
ID_EST_08020,Psicología,1,4,1,1
ID_EST_08021,Psicología,2,3,3,4
ID_EST_08022,Psicología,3,5,1,1
ID_EST_08023,Psicología,5,2,3,1
ID_EST_08024,Psicología,3,2,2,4
ID_EST_08025,Psicología,3,3,4,3
ID_EST_08026,Psicología,1,1,2,3
ID_EST_08027,Psicología,5,2,1,4
ID_EST_08028,Psicología,5,1,1,1
ID_EST_08029,Psicología,3,2,3,4
ID_EST_08030,Psicología,3,2,3,3
ID_EST_08031,Psicología,2,3,1,3
ID_EST_08032,Psicología,1,5,4,1
ID_EST_08033,Psicología,5,4,5,2
ID_EST_08034,Psicología,5,5,2,2
ID_EST_08035,Psicología,2,3,4,1
ID_EST_08036,Psicología,4,2,2,5
ID_EST_08037,Psicología,4,4,3,1
ID_EST_08038,Psicología,5,3,2,2
ID_EST_08039,Psicología,2,2,1,5
ID_EST_08040,Psicología,1,1,5,5
ID_EST_08041,Psicología,1,2,4,2
ID_EST_08042,Psicología,2,5,4,4
ID_EST_08043,Psicología,5,5,4,3
ID_EST_08044,Psicología,5,1,4,3
ID_EST_08045,Psicología,2,5,4,1
ID_EST_08046,Psicología,1,5,1,3
ID_EST_08047,Psicología,2,2,2,4
ID_EST_08048,Psicología,5,5,1,1
ID_EST_08049,Psicología,2,5,2,1
ID_EST_08050,Psicología,3,5,5,5
ID_EST_08051,Psicología,1,3,5,4
ID_EST_08052,Psicología,5,5,4,3
ID_EST_08053,Psicología,5,1,1,4
ID_EST_08054,Psicología,5,1,3,3
ID_EST_08055,Psicología,5,2,2,3
ID_EST_08056,Psicología,4,2,3,2
ID_EST_08057,Psicología,5,3,4,4
ID_EST_08058,Psicología,2,1,4,2
ID_EST_08059,Psicología,2,1,2,4
ID_EST_08060,Psicología,4,1,1,2
ID_EST_08061,Psicología,3,2,1,4
ID_EST_08062,Psicología,4,4,3,4
ID_EST_08063,Psicología,1,2,5,5
ID_EST_08064,Psicología,4,2,3,1
ID_EST_08065,Psicología,2,2,1,1
ID_EST_08066,Psicología,5,5,2,1
ID_EST_08067,Psicología,3,5,3,4
ID_EST_08068,Psicología,3,3,3,3
ID_EST_08069,Psicología,1,4,2,3
ID_EST_08070,Psicología,1,2,5,5
ID_EST_08071,Psicología,5,1,5,3
ID_EST_08072,Psicología,2,4,1,3
ID_EST_08073,Psicología,5,1,1,4
ID_EST_08074,Psicología,5,5,5,2
ID_EST_08075,Psicología,2,2,1,4
ID_EST_08076,Psicología,3,4,5,3
ID_EST_08077,Psicología,2,2,5,2
ID_EST_08078,Psicología,4,4,2,4
ID_EST_08079,Psicología,4,2,5,1
ID_EST_08080,Psicología,4,4,3,2
ID_EST_08081,Psicología,5,3,2,4
ID_EST_08082,Psicología,4,4,3,2
ID_EST_08083,Psicología,2,3,4,1
ID_EST_08084,Psicología,4,2,5,4
ID_EST_08085,Psicología,2,5,3,3
ID_EST_08086,Psicología,3,5,5,5
ID_EST_08087,Psicología,1,3,5,3
ID_EST_08088,Psicología,5,4,1,4
ID_EST_08089,Psicología,5,1,2,1
ID_EST_08090,Psicología,3,2,1,2
ID_EST_08091,Psicología,3,5,3,3
ID_EST_08092,Psicología,2,1,4,5
ID_EST_08093,Psicología,3,4,4,2
ID_EST_08094,Psicología,1,5,4,3
ID_EST_08095,Psicología,3,1,5,5
ID_EST_08096,Psicología,4,1,4,4
ID_EST_08097,Psicología,3,1,2,2
ID_EST_08098,Psicología,4,2,2,2
ID_EST_08099,Psicología,3,3,5,3
ID_EST_08100,Psicología,5,3,3,2
ID_EST_08101,Psicología,3,5,3,2
ID_EST_08102,Psicología,2,4,3,4
ID_EST_08103,Psicología,4,3,1,5
ID_EST_08104,Psicología,3,4,5,3
ID_EST_08105,Psicología,5,5,4,5
ID_EST_08106,Psicología,5,1,4,3
ID_EST_08107,Psicología,2,1,5,4
ID_EST_08108,Psicología,2,1,1,3
ID_EST_08109,Psicología,5,3,5,4
ID_EST_08110,Psicología,5,1,1,5
ID_EST_08111,Psicología,2,3,4,3
ID_EST_08112,Psicología,5,5,3,1
ID_EST_08113,Psicología,4,2,2,4
ID_EST_08114,Psicología,1,3,1,5
ID_EST_08115,Psicología,3,4,1,4
ID_EST_08116,Psicología,1,2,3,1
ID_EST_08117,Psicología,4,1,5,2
ID_EST_08118,Psicología,3,2,1,1
ID_EST_08119,Psicología,5,1,5,2
ID_EST_08120,Psicología,5,2,3,5
ID_EST_08121,Psicología,1,1,2,3
ID_EST_08122,Psicología,3,4,4,5
ID_EST_08123,Psicología,3,2,4,3
ID_EST_08124,Psicología,2,5,3,4
ID_EST_08125,Psicología,2,2,4,2
ID_EST_08126,Psicología,3,1,1,2
ID_EST_08127,Psicología,2,5,5,2
ID_EST_08128,Psicología,5,2,3,5
ID_EST_08129,Psicología,2,1,4,3
ID_EST_08130,Psicología,3,2,5,2
ID_EST_08131,Psicología,2,4,2,5
ID_EST_08132,Psicología,4,1,3,1
ID_EST_08133,Psicología,1,1,1,4
ID_EST_08134,Psicología,2,2,3,3
ID_EST_08135,Psicología,4,3,4,2
ID_EST_08136,Psicología,3,4,4,1
ID_EST_08137,Psicología,3,3,2,4
ID_EST_08138,Psicología,4,1,2,2
ID_EST_08139,Psicología,1,2,3,1
ID_EST_08140,Psicología,1,1,3,2
ID_EST_08141,Psicología,5,2,4,4
ID_EST_08142,Psicología,3,5,3,2
ID_EST_08143,Psicología,2,2,1,3
ID_EST_08144,Psicología,1,4,2,1
ID_EST_08145,Psicología,1,4,3,2
ID_EST_08146,Psicología,1,5,1,4
ID_EST_08147,Psicología,4,5,2,3
ID_EST_08148,Psicología,1,4,1,2
ID_EST_08149,Psicología,1,4,5,1
ID_EST_08150,Psicología,4,1,4,5
ID_EST_08151,Psicología,1,5,3,3
ID_EST_08152,Psicología,1,2,2,4
ID_EST_08153,Psicología,4,2,4,5
ID_EST_08154,Psicología,5,5,3,3
ID_EST_08155,Psicología,5,3,5,5
ID_EST_08156,Psicología,4,4,1,3
ID_EST_08157,Psicología,5,5,1,4
ID_EST_08158,Psicología,2,4,1,2
ID_EST_08159,Psicología,3,2,3,2
ID_EST_08160,Psicología,4,2,3,4
ID_EST_08161,Psicología,3,3,4,3
ID_EST_08162,Psicología,1,3,3,4
ID_EST_08163,Psicología,4,1,5,3
ID_EST_08164,Psicología,5,5,1,1
ID_EST_08165,Psicología,1,4,3,1
ID_EST_08166,Psicología,4,5,3,3
ID_EST_08167,Psicología,3,4,4,4
ID_EST_08168,Psicología,4,3,4,4
ID_EST_08169,Psicología,3,1,5,5
ID_EST_08170,Psicología,2,4,1,4
ID_EST_08171,Psicología,5,4,4,1
ID_EST_08172,Psicología,1,1,4,3
ID_EST_08173,Psicología,3,4,5,3
ID_EST_08174,Psicología,1,1,5,2
ID_EST_08175,Psicología,2,2,2,3
ID_EST_08176,Psicología,5,5,1,2
ID_EST_08177,Psicología,3,5,1,1
ID_EST_08178,Psicología,2,1,1,5
ID_EST_08179,Psicología,1,1,1,3
ID_EST_08180,Psicología,1,3,2,4
ID_EST_08181,Psicología,1,2,2,1
ID_EST_08182,Psicología,5,1,4,5
ID_EST_08183,Psicología,3,5,1,2
ID_EST_08184,Psicología,2,1,4,4
ID_EST_08185,Psicología,3,5,4,4
ID_EST_08186,Psicología,1,4,5,4
ID_EST_08187,Psicología,4,2,1,2
ID_EST_08188,Psicología,4,1,2,5
ID_EST_08189,Psicología,2,3,4,5
ID_EST_08190,Psicología,5,2,4,5
ID_EST_08191,Psicología,1,3,3,5
ID_EST_08192,Psicología,2,1,4,1
ID_EST_08193,Psicología,5,3,5,2
ID_EST_08194,Psicología,4,1,2,5
ID_EST_08195,Psicología,4,3,1,1
ID_EST_08196,Psicología,4,1,2,5
ID_EST_08197,Psicología,3,5,1,2
ID_EST_08198,Psicología,4,4,4,5
ID_EST_08199,Psicología,2,1,3,4
ID_EST_08200,Psicología,5,4,1,3
ID_EST_08201,Psicología,1,5,2,5
ID_EST_08202,Psicología,1,5,1,5
ID_EST_08203,Psicología,4,3,4,4
ID_EST_08204,Psicología,5,4,2,1
ID_EST_08205,Psicología,5,2,1,1
ID_EST_08206,Psicología,1,3,2,2
ID_EST_08207,Psicología,5,2,5,4
ID_EST_08208,Psicología,2,3,2,4
ID_EST_08209,Psicología,3,4,5,4
ID_EST_08210,Psicología,5,4,2,4
ID_EST_08211,Psicología,1,2,5,1
ID_EST_08212,Psicología,3,3,3,2
ID_EST_08213,Psicología,2,5,1,4
ID_EST_08214,Psicología,5,5,1,3
ID_EST_08215,Psicología,3,2,5,1
ID_EST_08216,Psicología,2,2,2,2
ID_EST_08217,Psicología,5,1,2,1
ID_EST_08218,Psicología,4,3,2,3
ID_EST_08219,Psicología,5,4,2,2
ID_EST_08220,Psicología,2,5,4,4
ID_EST_08221,Psicología,3,5,2,1
ID_EST_08222,Psicología,1,3,1,4
ID_EST_08223,Psicología,5,3,2,2
ID_EST_08224,Psicología,1,4,3,1
ID_EST_08225,Psicología,4,1,4,2
ID_EST_08226,Psicología,5,4,4,4
ID_EST_08227,Psicología,1,2,4,5
ID_EST_08228,Psicología,2,2,4,5
ID_EST_08229,Psicología,2,5,5,1
ID_EST_08230,Psicología,3,4,3,3
ID_EST_08231,Psicología,5,3,1,1
ID_EST_08232,Psicología,5,4,1,4
ID_EST_08233,Psicología,4,2,1,1
ID_EST_08234,Psicología,2,1,5,4
ID_EST_08235,Psicología,2,3,5,1
ID_EST_08236,Psicología,3,2,3,1
ID_EST_08237,Psicología,2,5,4,4
ID_EST_08238,Psicología,2,3,5,3
ID_EST_08239,Psicología,2,1,4,4
ID_EST_08240,Psicología,4,3,1,3
ID_EST_08241,Psicología,1,5,1,2
ID_EST_08242,Psicología,5,3,4,1
ID_EST_08243,Psicología,2,3,3,2
ID_EST_08244,Psicología,1,1,4,4
ID_EST_08245,Psicología,5,1,5,1
ID_EST_08246,Psicología,5,3,5,1
ID_EST_08247,Psicología,1,2,2,4
ID_EST_08248,Psicología,2,4,4,3
ID_EST_08249,Psicología,3,3,5,1
ID_EST_08250,Psicología,3,4,3,2
ID_EST_08251,Psicología,1,3,4,2
ID_EST_08252,Psicología,1,3,1,1
ID_EST_08253,Psicología,1,2,4,4
ID_EST_08254,Psicología,5,4,5,1
ID_EST_08255,Psicología,5,3,1,5
ID_EST_08256,Psicología,2,1,3,2
ID_EST_08257,Psicología,2,1,5,1
ID_EST_08258,Psicología,2,3,2,4
ID_EST_08259,Psicología,5,2,1,3
ID_EST_08260,Psicología,2,2,1,5
ID_EST_08261,Psicología,3,2,4,4
ID_EST_08262,Psicología,1,1,1,4
ID_EST_08263,Psicología,5,2,2,2
ID_EST_08264,Psicología,3,2,3,5
ID_EST_08265,Psicología,2,2,4,1
ID_EST_08266,Psicología,1,2,1,4
ID_EST_08267,Psicología,4,1,3,1
ID_EST_08268,Psicología,5,2,3,2
ID_EST_08269,Psicología,1,4,1,5
ID_EST_08270,Psicología,2,1,3,1
ID_EST_08271,Psicología,1,2,3,2
ID_EST_08272,Psicología,4,5,3,4
ID_EST_08273,Psicología,4,4,1,4
ID_EST_08274,Psicología,2,5,1,1
ID_EST_08275,Psicología,3,1,1,4
ID_EST_08276,Psicología,4,5,1,2
ID_EST_08277,Psicología,4,3,4,3
ID_EST_08278,Psicología,2,1,5,1
ID_EST_08279,Psicología,1,2,4,5
ID_EST_08280,Psicología,2,2,3,4
ID_EST_08281,Psicología,3,2,4,5
ID_EST_08282,Psicología,2,1,1,2
ID_EST_08283,Psicología,5,4,5,3
ID_EST_08284,Psicología,5,3,3,2
ID_EST_08285,Psicología,4,2,3,5
ID_EST_08286,Psicología,2,4,2,2
ID_EST_08287,Psicología,1,1,3,4
ID_EST_08288,Psicología,4,1,1,1
ID_EST_08289,Psicología,2,2,3,2
ID_EST_08290,Psicología,2,1,1,5
ID_EST_08291,Psicología,1,4,5,4
ID_EST_08292,Psicología,4,3,3,4
ID_EST_08293,Psicología,2,4,5,4
ID_EST_08294,Psicología,2,4,3,4
ID_EST_08295,Psicología,2,4,5,5
ID_EST_08296,Psicología,4,1,4,1
ID_EST_08297,Psicología,1,2,1,5
ID_EST_08298,Psicología,4,5,5,4
ID_EST_08299,Psicología,5,5,4,2
ID_EST_08300,Psicología,4,1,5,4
ID_EST_08301,Psicología,5,3,5,2
ID_EST_08302,Psicología,3,3,4,5
ID_EST_08303,Psicología,2,4,3,3
ID_EST_08304,Psicología,2,1,2,3
ID_EST_08305,Psicología,3,1,3,4
ID_EST_08306,Psicología,4,2,1,5
ID_EST_08307,Psicología,2,4,4,5
ID_EST_08308,Psicología,5,3,2,1
ID_EST_08309,Psicología,4,3,3,1
ID_EST_08310,Psicología,1,1,1,3
ID_EST_08311,Psicología,1,4,3,3
ID_EST_08312,Psicología,5,5,2,3
ID_EST_08313,Psicología,2,4,4,3
ID_EST_08314,Psicología,3,3,1,4
ID_EST_08315,Psicología,3,2,3,4
ID_EST_08316,Psicología,5,4,3,5
ID_EST_08317,Psicología,4,4,5,2
ID_EST_08318,Psicología,3,3,1,2
ID_EST_08319,Psicología,5,2,3,1
ID_EST_08320,Psicología,4,1,3,2
ID_EST_08321,Psicología,1,2,5,5
ID_EST_08322,Psicología,2,1,2,2
ID_EST_08323,Psicología,3,3,1,1
ID_EST_08324,Psicología,2,4,2,2
ID_EST_08325,Psicología,3,5,3,1
ID_EST_08326,Psicología,5,3,2,4
ID_EST_08327,Psicología,5,4,2,5
ID_EST_08328,Psicología,3,5,5,1
ID_EST_08329,Psicología,1,5,3,2
ID_EST_08330,Psicología,2,5,1,3
ID_EST_08331,Psicología,2,3,4,1
ID_EST_08332,Psicología,1,2,3,5
ID_EST_08333,Psicología,3,4,4,4
ID_EST_08334,Psicología,2,4,4,4
ID_EST_08335,Psicología,1,2,4,3
ID_EST_08336,Psicología,3,1,3,5
ID_EST_08337,Psicología,4,3,5,5
ID_EST_08338,Psicología,4,3,2,2
ID_EST_08339,Psicología,4,3,1,2
ID_EST_08340,Psicología,4,4,4,5
ID_EST_08341,Psicología,4,5,2,4
ID_EST_08342,Psicología,3,4,1,5
ID_EST_08343,Psicología,3,3,5,1
ID_EST_08344,Psicología,2,5,4,2
ID_EST_08345,Psicología,2,3,1,1
ID_EST_08346,Psicología,5,4,5,1
ID_EST_08347,Psicología,1,4,5,2
ID_EST_08348,Psicología,3,5,4,2
ID_EST_08349,Psicología,2,3,5,3
ID_EST_08350,Psicología,3,5,1,4
ID_EST_08351,Psicología,1,3,3,1
ID_EST_08352,Psicología,3,2,5,4
ID_EST_08353,Psicología,2,4,4,1
ID_EST_08354,Psicología,3,2,3,3
ID_EST_08355,Psicología,3,5,2,5
ID_EST_08356,Psicología,2,4,3,5
ID_EST_08357,Psicología,5,2,4,2
ID_EST_08358,Psicología,1,5,4,5
ID_EST_08359,Psicología,5,3,2,2
ID_EST_08360,Psicología,4,3,5,2
ID_EST_08361,Psicología,1,5,1,5
ID_EST_08362,Psicología,4,4,3,5
ID_EST_08363,Psicología,5,3,3,4
ID_EST_08364,Psicología,2,5,2,3
ID_EST_08365,Psicología,1,3,1,2
ID_EST_08366,Psicología,3,2,3,4
ID_EST_08367,Psicología,1,3,5,4
ID_EST_08368,Psicología,5,4,1,1
ID_EST_08369,Psicología,4,4,3,3
ID_EST_08370,Psicología,3,4,5,4
ID_EST_08371,Psicología,1,4,3,3
ID_EST_08372,Psicología,1,3,3,5
ID_EST_08373,Psicología,2,1,4,3
ID_EST_08374,Psicología,2,5,5,2
ID_EST_08375,Psicología,3,5,3,1
ID_EST_08376,Psicología,1,3,2,1
ID_EST_08377,Psicología,5,5,4,4
ID_EST_08378,Psicología,4,1,2,1
ID_EST_08379,Psicología,4,3,3,4
ID_EST_08380,Psicología,5,4,5,3
ID_EST_08381,Psicología,4,4,5,2
ID_EST_08382,Psicología,2,4,1,5
ID_EST_08383,Psicología,3,3,5,4
ID_EST_08384,Psicología,1,1,4,2
ID_EST_08385,Psicología,5,3,5,3
ID_EST_08386,Psicología,2,5,4,5
ID_EST_08387,Psicología,1,4,5,4
ID_EST_08388,Psicología,1,2,3,2
ID_EST_08389,Psicología,3,5,5,1
ID_EST_08390,Psicología,4,1,3,3
ID_EST_08391,Psicología,2,3,3,3
ID_EST_08392,Psicología,2,1,3,1
ID_EST_08393,Psicología,3,5,3,2
ID_EST_08394,Psicología,4,4,4,1
ID_EST_08395,Psicología,3,5,4,3
ID_EST_08396,Psicología,1,5,3,1
ID_EST_08397,Psicología,2,2,1,3
ID_EST_08398,Psicología,2,5,3,2
ID_EST_08399,Psicología,5,1,4,3
ID_EST_08400,Psicología,4,3,3,1
ID_EST_08401,Psicología,4,1,1,3
ID_EST_08402,Psicología,2,2,2,3
ID_EST_08403,Psicología,1,3,5,2
ID_EST_08404,Psicología,5,4,3,5
ID_EST_08405,Psicología,5,3,5,2
ID_EST_08406,Psicología,4,1,3,2
ID_EST_08407,Psicología,3,3,2,2
ID_EST_08408,Psicología,4,3,2,3
ID_EST_08409,Psicología,1,1,1,2
ID_EST_08410,Psicología,1,1,4,4
ID_EST_08411,Psicología,1,3,1,5
ID_EST_08412,Psicología,4,4,3,3
ID_EST_08413,Psicología,2,3,4,4
ID_EST_08414,Psicología,2,4,3,2
ID_EST_08415,Psicología,5,5,1,2
ID_EST_08416,Psicología,1,3,4,1
ID_EST_08417,Psicología,4,4,1,2
ID_EST_08418,Psicología,5,5,5,2
ID_EST_08419,Psicología,2,3,3,3
